Wavelength,Amber 595-600nm,Blue 460-470nm,"Cool White 10,000-15,000K",Cyan 490nm,Deep Red 660nm,Far Red 730nm,Full Spectrum 380-840nm,Green 520-525nm,Infrared 850nm,Infrared 940nm,Natural White 4000 - 4500K,Orange 600-605nm,Red 620-625nm,Royal Blue 440nm,UV 365nm,UV 370nm,UV 375nm,UV 380nm,UV 385nm,UV 395nm,UV 400nm,UV 405nm,UV 410nm,UV 425nm,Warm White 3000 - 3500K,White 6000 - 6500K,Yellow 590-595nm
348,-0.0012,-0.0003,0.0015,-0.0011,0.0024,0.0031,0.0039,0.0014,-0.0017,-0.0001,0.0018,-0.0006,-0.0011,-0.001,0.0005,0.003,0.0011,0.0006,0.0004,0.0028,0.0015,0.0001,0.0026,0.0015,0.0021,0.0008,0.0011
348,-0.0015,-0.0007,-0.0035,0.002,-0.0001,0.0011,-0.0009,-0.0027,-0.0008,-0.001,0.0014,0.0018,-0.0007,-0.0011,-0.0006,-0.0019,-0.0008,-0.002,0.0009,-0.0016,-0.0015,-0.0015,-0.0001,0.002,-0.0005,-0.0018,0.0009
349,-0.0002,0.0008,0.0024,0.0011,0.0014,0.0013,0.0034,0.001,-0.0004,0.0018,0.0011,0.0024,0.0002,-0.0007,0.0003,0.0008,-0.0006,0.0013,0,0.001,0.001,0.0029,0.0021,0.0016,0.0017,0.0027,0.001
349,-0.0046,0.0022,0.0002,0.0013,0.0017,0.0002,-0.0021,0.0009,-0.0028,0.0003,0.0018,0.0022,0.0003,0.0009,-0.0006,-0.0004,-0.0018,0.0015,0.0002,-0.0012,-0.0012,0.0015,0.0016,-0.0005,-0.0013,0.001,0.001
349,0.0012,0.0029,0.0003,0.001,0.0015,0.003,0.0031,0.005,-0.0003,0.0011,-0.0001,0.001,0.0008,0.0012,-0.0008,0.0011,-0.0005,0.0002,0.0017,0.0015,0.0006,0.0025,0.0027,-0.0003,0.0017,0.0011,0.0025
349,-0.0033,0.0008,0.0005,-0.0005,0.0001,0.0019,0.0015,0.0016,-0.0004,0.0022,0.0017,-0.0011,-0.0008,-0.0011,0.0035,-0.0016,-0.0015,0.0015,-0.0008,-0.0003,-0.0027,0.0008,0.0001,0.0019,0.001,0.0007,0.002
349,0.0009,0.0001,-0.0019,-0.0002,0.0002,0.0003,-0.0001,0.0015,0.0016,-0.001,0.0041,0.0022,0.0001,0.0018,0.0022,0.0024,0.001,0.0014,-0.0011,-0.0006,0.002,0.0006,-0.0021,-0.0009,0.001,0.0017,0.0031
350,-0.0001,0.0004,-0.0013,0.0006,-0.0016,-0.0001,0.0023,0.0017,0.001,0.0003,0.0021,0.0021,-0.0021,0.0033,-0.0005,0.0005,-0.0001,0.0013,-0.0003,-0.0021,-0.0011,-0.0012,-0.0014,-0.0016,-0.0031,0.0014,-0.0013
350,0.0008,0.0025,-0.0006,-0.0007,0.0011,0.0012,0.0037,0.0002,-0.0005,0.0025,0.0018,-0.0003,0.0029,0.0005,0.0026,-0.0019,0.0031,0.0019,0.0006,-0.0007,0,-0.0013,0.0026,0.0016,0.0008,0.0031,0.0028
350,-0.0008,0.0007,0,-0.0009,0.0006,-0.0003,0.0004,-0.0006,0,0.0007,0.001,0.0004,0.0039,0.0007,-0.001,0.0018,-0.0012,0.0021,-0.0029,0.0001,-0.0005,-0.0004,-0.001,-0.0009,-0.0006,0.0004,0.0006
350,0.0001,0.0016,0.0009,0.0011,0.0014,0.0018,0.0024,0.0012,0.0025,0.0001,0.0014,0.0008,0.0003,0.0015,0.0013,0.0022,-0.0005,0.0018,0.001,0.0026,0.0022,-0.0003,-0.0002,0.0004,0.0007,0.0024,0.0023
351,-0.0004,0.0016,0.0031,0.0003,0.0001,0.0006,0.0034,-0.0018,0.0002,0,0.0016,0.0007,-0.0004,-0.0017,0.002,0.0023,-0.0015,0,-0.0009,0.0007,-0.0009,-0.0001,0,-0.001,0,0.0026,0.0004
351,-0.0003,0.0002,0.0018,0.0013,0.0022,0.0023,0.0021,0.0021,0.0018,0.0022,-0.0009,0.0024,0.0032,0,0.001,-0.001,-0.0008,-0.0002,-0.0005,0.0009,0.0018,0.0009,0.002,0.0024,-0.0007,0.0039,0.0028
351,-0.0018,-0.0014,0.0009,-0.0017,0.0011,-0.0008,0.0035,0.0005,-0.003,0.0003,-0.0003,0.0013,0.0014,-0.0018,0.0025,-0.0004,-0.001,0.0005,-0.0003,0.0007,-0.0006,-0.0015,0.0003,-0.0019,-0.0001,0.0016,-0.0003
351,0,-0.0007,0.0021,0,0.0004,0.0006,0.0018,-0.0006,0.0001,-0.0012,0.004,-0.0002,0.0002,0.0028,0.0005,0.0004,-0.0003,0.0034,-0.0015,0.0006,-0.0008,0.0013,-0.0011,0.001,0.0016,0.0029,0.0018
351,0.0003,0.0002,-0.0018,0.0016,0.0007,0.0021,0.0006,-0.0004,0.0005,-0.0015,0.0017,-0.0019,0.0002,0.0005,0.0012,-0.0017,-0.001,-0.0004,-0.001,-0.0007,-0.0026,-0.0014,-0.0027,0.0007,0.0026,0.0023,0.0025
352,-0.0003,0.0005,0.0011,0.0008,0.0032,0.0007,0.0023,-0.0011,0.0019,0.0006,-0.0007,0.0012,0.0011,0.0003,-0.0023,-0.0013,0.0001,0.0009,-0.0011,0.0009,0.0004,0.0001,0.0026,0.0028,0.0015,0.002,0.0014
352,-0.0003,0.0019,-0.0015,-0.0001,0.0009,-0.0005,-0.0006,-0.0007,0.0006,0.0018,0.0022,0.0021,0.0017,-0.0003,-0.0014,0.0026,-0.0035,0.0016,-0.0004,0,-0.0004,-0.0019,-0.0004,0.0003,-0.0012,-0.0017,0.002
352,-0.0001,0.001,0.0024,0.0008,0.0023,-0.0005,0.0027,0.0018,-0.0001,0.0004,0.0025,0.0004,0.0014,0.0019,0.0024,0.0014,0.0011,0.0017,-0.0001,-0.0009,-0.0005,0.0007,0.003,0.0015,0.0009,0.0021,0.0028
352,-0.0016,-0.0009,-0.0015,-0.0009,0,-0.0002,-0.0014,0.0003,0.0009,-0.0007,-0.0004,0.0015,0.0003,0,-0.0003,0.0017,0,0,0,-0.0011,0.0022,-0.0016,0.0001,-0.0006,-0.0003,0.0001,0.002
352,0.0003,0.0013,0.0006,0.0026,0.0003,0.0007,0.0003,-0.0008,0.0004,0.0011,0.0011,0.0002,0.0016,0.0009,0.0003,0.003,-0.0003,0.0016,-0.0009,0.001,-0.0013,0.0008,-0.0006,0.001,0.0004,0.0013,0.0015
353,-0.0026,-0.0008,0.0008,-0.0026,-0.0015,-0.0011,0.0009,-0.0011,-0.0003,-0.0015,0.0009,0.0003,0,0,0.0006,0.0012,-0.0024,0.0022,-0.0018,0.0008,-0.0004,-0.0012,0.001,-0.0014,-0.0002,-0.0009,-0.0009
353,0.0014,0.0022,0.0005,0.0014,0.0005,0.0019,0.004,-0.0008,0.0013,0.0003,0.0013,0.0002,0.0005,0.0024,0.0025,0.0024,-0.0008,0.0025,0.0013,-0.0003,-0.0004,0.0007,0.0007,0,0.0023,0.0029,0.0036
353,0.0007,0.0024,0.0011,0.0028,-0.0015,0.0001,0.0004,0.0022,-0.0003,0.0023,0.0036,-0.0004,0.0001,0.0007,-0.0018,0.0011,0.0004,0.0002,0.0022,0.0018,0.0004,0.0012,-0.0006,-0.0007,-0.0002,-0.0033,0.0002
353,0.0005,0.001,-0.0007,0.0001,0.0013,0.0043,0.0028,-0.0005,-0.0017,0.001,0.001,0.0001,0.0008,0.0019,0.001,0.0011,0.002,0.004,0.0025,0.0008,0.0008,0.0012,0.0019,-0.0006,0.0008,0.0043,0.0022
354,-0.0004,-0.0003,-0.0004,0.0012,0.0008,0.0007,0.0021,0.0032,0.0016,0.0003,-0.0023,0.0014,0.0029,0.0002,-0.0018,-0.0005,-0.0003,-0.0019,-0.0005,-0.0016,0.0002,0.001,0.0004,-0.0011,0.0006,0.001,0.0026
354,0.0002,0.002,-0.0007,-0.0001,0.0007,0.0001,0.0002,-0.0006,0.0005,-0.0004,0.0001,0.002,0.0027,0.0023,0.0025,0.0004,-0.0018,-0.0032,0.002,0.0001,0.0043,-0.0022,-0.0011,0.001,0.0006,0.001,0.0023
354,-0.0019,0.0003,-0.0009,0,-0.0014,0.0016,0.0009,0.0012,0.0003,0.0005,-0.0012,0.0003,0.0015,0.0004,0.0011,0.0025,-0.0006,-0.0009,0.002,-0.0009,-0.0004,-0.0008,-0.0012,0.0006,-0.0016,0.0033,0.0012
354,0.0015,0.0013,0.0017,0.0016,0.0017,0.0004,0.0006,-0.0008,-0.0025,0.0013,0.0019,0.0007,0.0009,0.0015,0.0016,0.0017,0.004,-0.0008,0.0015,-0.0003,-0.0002,0.0003,0.002,0.0003,0.0003,0.0017,0.0025
354,-0.0018,0.0007,-0.0027,-0.0006,0.0025,0.0006,0.0012,0.0003,0.0006,-0.0023,0.0003,0.0023,0.0004,-0.0005,0.0008,-0.0033,-0.0009,-0.001,0.0004,-0.0013,0.0001,0.0017,-0.0007,-0.0008,-0.0011,-0.0005,0.001
355,0.0011,0,-0.0022,0.0018,-0.0004,0.0011,-0.0018,0,-0.0005,-0.0015,-0.0016,0.0023,0.0006,0,0.0008,0.0029,-0.0001,-0.0009,0.0015,0.0012,0.0009,0.0006,0.002,0.0019,-0.0008,0.0013,0.0025
355,-0.0022,-0.0006,-0.001,0.0011,0,0.0016,-0.0004,0.0018,0.0003,0.0006,-0.0002,0.0013,0.0012,-0.0017,0.0011,0.0023,-0.0002,0,-0.0017,-0.0021,0.0009,0,0.0001,-0.0008,-0.0026,-0.0004,0.0005
355,0.0006,0.0029,0.0021,-0.0012,0.0007,0.0025,-0.0022,0.0014,0.0027,0.0023,-0.0007,0.0007,0.0027,0.0007,-0.0002,0.002,0.0022,-0.0008,0.001,0.0004,-0.0013,0.0026,-0.0009,-0.0006,0.0014,0.0033,0.0023
355,-0.0004,-0.0009,0.0017,-0.0013,-0.0007,0.0008,0.0009,0,0,0.0005,0.0012,-0.0015,-0.0014,0.0009,0.0014,0,0.0011,0.0007,-0.0007,-0.0009,0.0009,0.0015,-0.0004,0.0004,0.0015,0.0003,-0.0007
355,0.0027,0.0008,-0.0017,0.002,0.0003,0.0033,0.0035,0.0027,-0.0006,0.0011,0.0014,0.0005,0.0021,0.0029,-0.0007,0.0041,-0.0003,0.0009,0.0022,0.0019,-0.0004,0.0034,0.002,0.0016,0.0001,0.0037,0.0033
356,-0.0005,0.0018,-0.0016,0.0012,0.0007,0.0007,0.0004,0.0019,0.0012,0.002,0.0006,0.0009,-0.0007,-0.002,-0.0008,0.0019,-0.0006,-0.0003,-0.0005,-0.0007,-0.0008,-0.0008,-0.0004,-0.0012,-0.0027,0.0006,-0.0003
356,0.0011,0.0009,0.0023,0.0011,-0.0007,0.0019,0.0021,0.0003,0.0015,0.002,0.0027,-0.0001,-0.0024,-0.0004,0,0.0032,0.0006,0.0006,0.0013,-0.0007,0.0021,0.0037,0.0012,0.0026,0.0015,0.003,0.0024
356,0.0002,0.0007,-0.0004,0.002,0.0004,0,0.0002,-0.002,0.0004,0.0016,0.0013,0.0022,0.0008,0.0001,0.0029,0.0012,0.0005,0.0005,0.0026,0.0008,0.0015,0.0003,-0.0012,-0.003,-0.0018,0.0023,-0.0008
356,0.0005,0.0034,-0.0013,0.0004,0.0007,0.0005,0,0.0014,0.0001,0,0.0001,0.0022,-0.0008,-0.0004,-0.0002,-0.0009,0.0003,0.0011,-0.0002,-0.0013,0.0024,0.0006,0.002,0.001,0.0022,0.0025,0.0001
357,0,0.0017,0.0025,0.0023,0.0016,0.0022,0.0009,-0.0005,0,0.0001,0.0009,0.0021,0.0013,0.0007,0.0016,0.0008,0.0019,0.0015,0.0003,-0.0001,0.001,-0.0003,0.0003,0.0013,0.0021,0.0017,0.0023
357,0.0011,-0.0007,0.0038,0.0044,-0.0001,0.002,0.0029,0.0003,0.0033,0.0014,0.0021,0.0007,0.002,0,0.0023,0.0008,0.0003,0.0022,0.0009,0,0.0004,0.0037,0,-0.0002,-0.0013,0.0021,0.0014
357,-0.0019,-0.0009,-0.0007,-0.001,0.0004,0.0016,0.0025,0.0006,0.001,0.0018,-0.0003,-0.0006,-0.0017,0.001,0.0021,0.0004,0.0005,0.0004,0.0014,0.0032,-0.0011,-0.0003,0.0001,0.0019,-0.0008,0.0006,-0.0015
357,-0.0006,0.0009,-0.0034,-0.0002,0.0021,0.0008,0.0013,0,-0.0002,-0.0007,-0.0001,-0.0002,0.0026,-0.0027,0.0028,0.0014,0.0021,0.0036,0.0003,-0.0009,-0.0006,0.0006,0.0008,0,0.001,0.002,0.0021
357,0.001,-0.0009,-0.0004,0,-0.0009,0.0002,0.0012,-0.0026,-0.0022,0.0012,-0.0005,0.001,0.0002,-0.0011,-0.0002,0.0006,0.0007,0.0027,0.0003,-0.0018,-0.0026,0.0006,-0.0012,-0.0002,-0.0027,-0.0001,0.0027
358,-0.0012,0.0004,0.0018,-0.0005,-0.0008,0.0028,0.0034,0.0017,0.0004,0.0021,0.0002,0.0021,0.0015,-0.0012,0.0016,0.0031,0.0007,0.0018,0.002,0.0007,0,-0.0006,0.0012,0.002,0.0029,0.0035,0.003
358,-0.0006,0.0023,-0.0001,0.0004,0.0016,0.0042,-0.0024,0.0002,-0.0009,0.0013,-0.0004,0.0008,-0.0012,0.0008,0.0019,-0.0014,-0.0007,0.0015,0.0001,-0.0002,0.0019,0.0005,-0.0012,-0.0011,-0.0038,-0.0002,0.0008
358,0.0018,0.0025,0.0005,0.0004,0.001,0.0014,0.0019,0.0017,0.0004,0.0021,0.0016,0.0011,0.0005,0.0014,0.002,0.0031,0.0007,0.003,0.0001,0.0002,0.0006,-0.0003,0.0021,0.0001,-0.0001,0.0018,0.0027
358,-0.002,-0.0001,-0.0005,0.0023,0,0.0002,0.0004,-0.0011,-0.0024,0.0021,0.0012,-0.0006,0.0005,0.0007,0.0008,0.0016,-0.0013,-0.0015,0.0012,-0.0009,0.002,0,-0.001,0.0007,0.0011,0.001,0
358,-0.0015,-0.0023,0.0034,0.0029,0.0013,0.0025,0.0028,0.0005,-0.0033,0.0019,0.0022,0.0015,-0.0006,-0.0018,0.0028,0.0026,0.0011,0.0013,-0.0003,0.0016,0.0008,-0.0024,-0.0029,0.0005,0.0012,-0.0017,0.0019
359,0,0.0013,0.0015,0.0008,0.0006,0.0014,-0.0001,0.0007,-0.0022,0.0009,0.001,-0.0018,-0.0005,-0.0001,0.0034,0.002,-0.0023,0.0006,-0.0022,0.0005,0.0017,-0.003,0.0019,0.0016,0.0001,0.0022,-0.0009
359,-0.0011,-0.001,0.0015,0.0014,-0.0009,0.0034,0.0038,-0.0001,0.0011,0.0012,0.004,0.0035,0.0006,0.0006,0.0035,0.0031,-0.0007,-0.0015,0.0006,0.0019,0,0.001,0.0016,-0.0007,-0.001,0.006,0.0004
359,0.0014,0.001,0.0002,-0.0003,-0.0009,0.0028,-0.0013,-0.0011,0.0013,-0.0016,0.0008,0.0017,-0.0014,-0.0008,0.0017,-0.001,0.0019,0.0005,-0.0008,-0.0004,-0.0018,-0.0011,-0.0031,-0.0003,0.001,0.001,-0.0014
359,-0.0002,0.002,0.0021,0.0002,0.0021,0.004,0.0034,0.0006,-0.0009,-0.0002,0.0026,0.0008,0,0.0022,0.0025,0.0013,0.0012,0.003,-0.0001,0.0011,0.0005,0.002,-0.0001,0.0028,0.0004,0.0025,0.0002
360,-0.0007,-0.0019,-0.0008,0.0008,0.0021,0.0016,0.0015,0.0014,-0.0016,0.0012,0.0004,0.0007,-0.0027,-0.0001,0.0018,0.0043,-0.0007,-0.0002,0.0011,0.0001,-0.0003,-0.0001,0.0037,-0.0037,-0.0015,0.0022,0.0001
360,0.0002,0.0016,0,0.0008,0.0006,0.0032,0.0033,0.0006,-0.0016,0.002,0.0009,0.0014,0.0014,-0.0011,0.0048,0.0033,0.0013,0.002,-0.0003,0.0013,0.0028,0.0002,-0.0003,-0.0001,0.002,0.003,0.0023
360,-0.004,0.0007,-0.0013,-0.0007,0.0024,0.0022,0.001,-0.0009,0.0012,-0.0004,0.0021,0.0024,0.0015,-0.0007,0.0036,0.0052,0.0008,-0.0019,0.0003,0.0006,-0.0006,-0.0009,-0.0007,0.0006,0.0031,0.0022,-0.0018
360,-0.0019,0.0023,0,-0.0003,0.0027,0.0003,0.001,0.0022,0.0013,0.0022,0.0013,0.0017,0.0005,0.0009,0.0045,0.0029,-0.0007,0.0034,0.001,-0.0021,0.0031,0.0005,-0.0019,0.0005,0.0013,0.0032,0.0029
360,0.0012,0.0002,-0.0001,0.0016,-0.0001,0.0014,0.0012,0.0017,0.0002,-0.0016,-0.001,0.0006,-0.0001,0.0029,0.0062,0.0052,0.0031,0.0009,0.0004,0.0006,0.0025,-0.0019,0.0027,0.0014,-0.0011,0.0006,0.0029
361,0.0029,0.0019,0.0012,-0.0018,-0.0004,0.0017,-0.0011,0.0016,0.0008,0.0026,0.0006,-0.0002,0.0014,0.0005,0.0029,0.0054,-0.0018,0.0008,0.0016,0.0035,-0.0013,-0.0012,0.002,0,-0.001,0.0028,0.0008
361,-0.0008,-0.0005,-0.0015,0.0011,-0.0016,0,0.001,-0.0008,-0.001,-0.0005,0.0003,-0.0011,0.0008,-0.0023,0.0041,0.0054,-0.003,0.0015,0.0019,0.0006,-0.0002,0.0012,0.0003,0.0001,0.0001,0.0015,0.0015
361,0.0009,0.0034,0.0011,-0.0002,0.0003,0.001,0.0025,-0.0008,-0.0021,0.0021,0.0033,0.0011,0.0009,0.0032,0.0051,0.0057,0.0006,0.0039,0.0023,0.0001,-0.0003,0.0001,-0.0005,0.0019,-0.0016,0.0015,-0.002
361,-0.001,-0.0006,-0.0008,0.0017,0.0022,0.0023,-0.001,0.0013,-0.0003,-0.0007,0.002,-0.0006,-0.0013,0.0004,0.0023,0.0057,-0.0001,-0.0009,0.0004,0.0007,0.0008,-0.0013,-0.0001,-0.0005,-0.0016,0.0008,0.0016
362,0,0.0027,0.0018,0.0019,0.0004,-0.0003,0.0007,0,-0.0029,0.0026,0.0023,0.0006,0.0004,-0.0002,0.0057,0.0091,0,0.0014,0.0022,0.0016,0.0019,0.0006,-0.0001,0.0009,0.0014,0.0004,0.0024
362,0.0023,-0.0011,0.0011,0.0006,0.0012,0.0015,0.001,0.0003,0.0004,-0.001,-0.0004,0.0014,0.0005,0.0021,0.0031,0.0045,0.0017,0.0028,-0.0019,-0.0017,-0.0017,-0.0011,0.0015,-0.0005,-0.0006,0.0036,0.0011
362,-0.0007,-0.0011,0.0006,0.0037,0.0016,0.0023,0.0001,0.001,-0.001,0.0006,-0.0023,-0.0017,0.0003,-0.0014,0.0076,0.0064,-0.0007,0.0014,0.0014,-0.0006,0,-0.0013,0.0002,0.0012,0.0015,-0.0004,0.0012
362,-0.0018,0.0006,-0.0016,-0.0009,0.0019,0.0014,-0.0005,0.0015,0.0009,-0.0015,0.0003,-0.0014,-0.0025,-0.0014,0.0051,0.0063,0.0004,-0.0032,-0.003,-0.0008,-0.0011,-0.0016,0.0002,0.0001,0,0.0004,0.0007
362,0.002,0.0007,0.0015,0.0021,0.0022,0.0048,0.0046,0.0009,-0.0019,0.0005,0.0001,0.0046,0.0024,0.0007,0.0077,0.008,0.0012,-0.0003,0.0029,0.0016,0.0009,0.001,0.0002,0.0022,0.0011,0.0031,0.0001
363,-0.0011,0.0021,-0.0018,-0.0003,0.0001,0.0032,0.0036,0.0004,-0.0021,-0.0025,-0.0006,-0.0008,-0.0019,-0.0016,0.0057,0.0082,0.0027,0.0006,-0.0023,-0.001,-0.0004,-0.0008,0.002,-0.002,-0.0012,0.0006,0.0006
363,0.0022,0.0018,-0.0002,0.0028,0.0018,-0.0002,0.0036,-0.0008,0.0012,0.0015,0.0035,-0.0014,0.0017,0.0001,0.007,0.0075,0.002,0.0016,0.0011,-0.0005,0.0006,0.0007,-0.0001,0.0017,0,0.0002,0
363,-0.0003,0.0002,0.0006,-0.0009,0.0011,0.0003,0.0016,0.0006,-0.0009,-0.0007,0.0016,0.001,-0.0013,0.0007,0.0059,0.0077,-0.0009,0.001,0.0036,-0.0019,-0.0004,-0.0014,0.0003,-0.0007,0.0019,0.0006,-0.0002
363,0.0013,0.001,0.0003,0.0014,0.0013,0.0008,0.0011,0.0007,0.0029,0.003,-0.0002,-0.0006,-0.0002,-0.002,0.0117,0.0139,0.0018,0,0.0017,-0.0005,0.001,-0.0008,0.0031,-0.0003,0.0003,0.0017,0.0012
363,-0.0011,-0.0017,-0.0009,0.0028,0.0001,0.0007,0.0003,-0.0003,0.0001,-0.0002,-0.0017,0.0003,0.0015,0.0027,0.0109,0.0093,0.0021,0.0027,-0.0008,-0.0012,-0.0009,-0.0028,-0.0003,0.0006,0.0017,-0.0004,0.001
364,0.0002,0.0028,0.0002,0.0028,-0.0014,0.0025,0.0037,0.0009,0.0003,-0.0001,-0.0003,0.0028,0,0.001,0.0126,0.0128,-0.0009,0.0015,-0.0002,-0.0005,0.0024,0.0006,0.0023,-0.0002,0.0007,0.0014,0.0003
364,0.0002,0.003,0.0002,0,0.0018,-0.0005,-0.0001,-0.002,0.0012,0.0021,0.001,0.0009,-0.0007,-0.0004,0.0103,0.0078,0.0013,0.001,-0.0015,-0.0017,0.0005,0.0006,0.0012,-0.0015,0.0006,0.0011,-0.0006
364,-0.001,0.001,0.0037,0.0007,0.0013,0.0011,0,0.0015,0.0004,0.0018,-0.0012,0.0022,0.0017,0.0011,0.0074,0.0112,0.0018,0.0004,0.001,0.0013,-0.0008,0.0007,0.0041,-0.0022,0.0016,0.0032,0.0025
364,-0.0021,0.0013,0,-0.0001,-0.002,0.0003,0.0027,0.0019,0.0016,0.0015,0.0016,0.0024,0.0008,-0.0016,0.0077,0.0119,0.0001,0.0009,0.0018,0.0009,-0.0003,-0.0012,0.0012,-0.0004,0.0015,0.0033,-0.0011
365,0.0006,0.0005,0.0016,0.0026,-0.0006,0.0039,0.0003,0.0003,0.0024,-0.0013,0.0024,-0.0002,0.0003,-0.0003,0.0088,0.0132,0.0006,0.0014,0.0017,-0.0004,0.0002,0.0018,0.0013,0.0022,0.0007,0.0033,0.0006
365,-0.0003,0.0006,-0.003,-0.0008,-0.002,-0.0015,0.0004,0.0002,-0.0018,0.001,0.0028,-0.0004,0.0015,0,0.0109,0.012,-0.003,0.0015,0.001,-0.0001,-0.0001,-0.0016,-0.0008,-0.0005,0.0007,0,0.0003
365,-0.0006,0.0016,0.0002,0.0014,-0.0021,0.0025,-0.0001,0.0011,-0.0004,0.0015,-0.0016,0.0004,0.0025,0.0013,0.0091,0.0151,0.0005,0.004,0.0009,0.0016,-0.0008,0.0025,0.0013,0,0.0019,-0.0001,0.0019
365,-0.0001,-0.0014,0.0008,0.0018,0.0017,0.0016,0.001,0,-0.0005,0.001,0.0026,0.001,-0.0001,-0.0023,0.0118,0.0125,0.0014,-0.0007,-0.0001,-0.0001,0.0009,-0.0016,-0.0015,0.0004,0.0025,-0.0017,0.0013
365,0.0008,-0.0012,0.0006,0.0023,0.0035,0.0015,0.0037,0.0034,0.0011,0.0014,0.0007,0.0024,0.0009,0.0017,0.0125,0.0172,0.0018,0.0015,0.0019,0.001,-0.0007,-0.0007,0.0007,-0.0021,-0.0006,0,0.0001
366,-0.0014,0,-0.0001,0.0017,-0.0011,0.0001,0.0008,0.0002,0.0015,0.0016,-0.0005,-0.001,-0.0008,0.0001,0.0139,0.0149,0.002,0.0019,-0.0016,-0.0007,0.0012,0.0014,0.0013,0,-0.0009,-0.0017,-0.0007
366,-0.0006,0.0015,0.0011,0.0016,0.0022,0.0038,0.0001,-0.0009,-0.001,0.0016,0.0033,-0.0002,0,0.0026,0.0124,0.0174,0.0002,0.0024,0.0034,0.0025,-0.001,-0.0011,0.0012,-0.0007,0.0017,0.0034,0.0009
366,0.0004,0.002,-0.0004,-0.0006,0.0016,0.0023,0.002,0.0013,0.0022,0.0008,-0.0003,-0.0011,0.0023,-0.0004,0.0144,0.0174,0.001,0.0015,0.0004,0.0006,-0.0031,0.0002,0.001,-0.0019,0,-0.0005,0.0026
366,0.0009,0.0017,0.0006,0.0002,0.0025,0.0016,0.001,0.0003,-0.0001,0.0012,0.0032,0.0004,0.0008,0.0015,0.0166,0.021,-0.0001,0.0021,0.0022,0,-0.0002,0,0.0001,-0.0003,0.001,0.001,0.0016
366,-0.0011,0.0006,0.0003,0.0011,0.0008,0.0008,0,-0.0021,0.0017,0.0026,0.0009,0.0022,-0.0004,-0.002,0.0148,0.0204,-0.0001,0.0014,-0.0007,0.0021,-0.0004,-0.0002,-0.0004,-0.0004,-0.0001,-0.0002,0.0013
367,-0.0008,0.0019,0.0001,0.0021,0.0037,0.0025,0.0006,0.0002,0.0002,0.0019,0.0014,-0.0015,-0.0006,0.0015,0.0189,0.0251,0.0016,0.0012,-0.0008,0.0031,0.0007,0.0005,0.0004,-0.0002,0.0011,0.002,0.002
367,-0.0032,-0.0008,-0.0032,0.0014,-0.0003,-0.0015,0.0005,-0.0001,-0.0012,0.0012,0.0001,0,-0.0004,-0.0002,0.0181,0.0247,0.0001,0.0002,0.0005,0.0024,0.0007,0.0001,0.0002,0.0013,0,0.0019,0.0003
367,-0.0007,0.001,0.0017,0.0024,0.0011,0.0016,0.0016,0.0022,0,0.004,0.0008,0.0001,-0.0011,-0.0001,0.0215,0.0282,0.001,0.0031,0.0029,0.0012,0.001,0.0018,-0.0007,0.0009,-0.0001,0.0019,0.0009
367,-0.0016,0.0005,0.002,-0.0018,-0.0033,0.0031,0.0007,-0.0009,-0.0008,-0.0013,-0.0015,0.0006,0.0005,-0.0008,0.0196,0.0274,-0.0005,0.0002,0.0023,-0.0014,-0.0017,-0.0005,-0.003,-0.0037,0.0015,0.0002,-0.0027
368,0.0016,0.0008,0.0012,0.0015,0.0032,0.0024,0.0025,0.0005,-0.0013,0.0012,0.0005,0.0009,-0.0004,-0.0004,0.0197,0.0335,0.0052,-0.0005,0.002,0.0009,0.0005,0.0007,-0.0008,0.0024,0.0002,-0.0002,0
368,-0.001,0.0002,-0.001,-0.0009,0.0017,-0.0002,0.0004,0.0007,-0.0019,-0.0011,0.0012,0.0008,-0.0009,-0.0004,0.0232,0.0339,0.0033,0.0019,0.0014,-0.001,0.0005,0.0003,0.0028,-0.0004,-0.0015,0.0012,-0.0009
368,-0.0003,0,0.0004,0.001,0.0008,0.0024,0.0039,-0.0007,0.0022,-0.0028,-0.0022,0.0029,0.002,0.0007,0.0244,0.041,0.0044,0.0019,0.0017,0.0005,0.0007,-0.0001,-0.0004,-0.0011,-0.0003,0.0015,-0.0002
368,-0.002,0.0006,0.0004,-0.0015,0.0032,-0.0001,0.0021,-0.0006,-0.0006,0.0009,-0.0013,0.0006,-0.0005,0.0009,0.0287,0.0428,0.0018,0.0014,-0.0015,0.0008,0,0.0017,0,0.0006,0.001,-0.001,0.0019
368,-0.0001,0.0012,0.0006,0.0007,0.0007,0.002,0.0025,0.0002,-0.0002,0.0004,0.0004,0.0017,0.0004,0.001,0.0313,0.0406,0.003,0.0007,0.0026,0.0002,0.0014,0.0013,-0.0001,0.0004,0.0036,0.0003,0.0017
369,0.0003,0.0005,0.0002,0.0003,0.0037,-0.0009,0.0018,-0.0002,-0.003,-0.0021,-0.0002,-0.0004,0,-0.0003,0.0326,0.0491,0.0019,0.002,-0.0016,-0.0004,0.0018,-0.0015,0.0006,-0.0017,-0.0004,0.0007,0.0009
369,-0.0002,0.0028,0.0016,0.0016,0.0032,0.0008,0.0033,0.0036,0.0019,0.0029,-0.0005,0.0029,0.0012,0.0023,0.0355,0.0558,-0.0008,0.0032,0.0008,0.0035,0.0013,0.0012,0.0016,0.002,-0.0003,0.004,0.0012
